Book Title,Author,Highlight,Location
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"It is the power to decide what is produced and in what quantities, where and how—and hence to make decisions about many other aspects of social and ecological life. It is the title to quarry vast mines and build enormous factories; to drill deep into the Earth for hydrocarbons and convert ancient forests to plantations.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"whatsoever—as when the owner of a factory that belches out smoke forcibly changes the conditions of life for those living in the neighborhood, the conditions of the local atmosphere, and even the global biosphere. Capital, then, is the power not only to produce commodities but to produce the physical world, without most people’s consultation or consent.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"We might find this dismaying—but it’s not obviously wrong, insofar as private actors are not expected to act for public ends.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"“When we order products from Amazon, when we forget to turn off the air conditioning, or even when we buy a new item of clothing,” Elisabeth Anker argues, “we damage the environment with thoughtless patterns of consumption.”28",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,Markets are infamously volatile; it’s no coincidence that Mercury is the god of commerce.,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"“process without a subject,”",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"But market rule is not the democratic promise of ruling and being ruled in turn. It is, rather, rule by each, simultaneously—and also by no one in particular. It is rule by all and by none.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"Market rule, then, is not anarchy but axiarchy—the rule of value.35",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,the fundamental principle of market freedom is nonresponsibility.,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"This is, in other words, a stringent inconsequentialism rooted in the refusal of collective judgment altogether.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"The market, in this view, is a way of acting socially but not cooperatively:",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"Key to its realization is the fact that prices are a thin kind of knowledge, one that simply reflects information about supply and demand.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"diffuse forms of compulsion, interdependence, and impotence that saturate daily life under capitalism.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"The “opportunity to build one’s own life,” Hayek argues, “also means an unceasing task, a discipline that man must impose upon himself.” This unceasing discipline, he argues, is why “many people are afraid of liberty.”56",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"We alone are responsible for our choices, he emphasizes, and this responsibility is hard to face, insofar as it leaves us with no excuses for our actions.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"Freedom is anguish, which people constantly seek to deny—and yet it is ultimately inescapable.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"Because human beings are at once embodied and conscious, subject and object—what Beauvoir describes as the condition of ambiguity—we cannot simply think about or articulate our values in the realm of ideas; we must commit ourselves to them in action, and attempt to see them through.57",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,and its insistence that we have no choice but to choose.,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"Hayek offers a view of the social as constituted through the mere aggregation of isolated individuals connected only through their own private consumer choices, which they cannot meaningfully communicate about or even understand.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,but rather a situation in which everyone is the abstract other to everyone else.,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,“structured relations of alienation and anonymity that are felt as constraints on everyone.”69,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"The strict separation of intent and consequences, the devolution of decisions to individuals alone, and the serial nature of those decisions means that the shape of the world is not one we have chosen in any meaningful sense. There",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,akrasia.,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"one capitalist adopts a cost-cutting technology or technique, others must follow suit or risk ruin—even if those savings are achieved by dumping toxic waste in a river or working the soil to exhaustion.",
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,there is no point of abundance at which this process stops.,
Free Gifts: Capitalism and the Politics of Nature,Alyssa Battistoni,"But overattributing responsibility to any given actor threatens to divert focus from the more fundamental nonresponsibility embedded in the overarching structure of decision-making, to which we are all subjected.75",
